"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.369403562,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.74312424,
"ZAF","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.736309355,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.201684982,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.690456285,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.679484492,
"RUS","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.020994643,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.356032191,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.55794654,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.241368821,
"RUS","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.663966548,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.038077851,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.261719554,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.978355601,
"RUS","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.452487734,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.196323318,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-4.485002074,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q3",2.7780786,
"RUS","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.739743224,
"RUS","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.680789326,
"RUS","QGDP","TOT","PC_CHGPP","Q","2021-Q2",3.190933741,
"RUS","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-0.794505895,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.170816047,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.505247849,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.69498999,
"PRT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.825446682,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.727368109,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.779536523,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.525723942,
"PRT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.608994992,
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.882987755,
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.571006817,
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.451880731,
"PRT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.820784598,
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-4.355487705,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-15.119496961,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q3",14.588001222,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.370563245,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-2.570385739,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2021-Q2",4.42474298,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.781923432,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.938735949,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.382822313,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.127234845,"P"
"PRT","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.398996555,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.518184601,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.430463389,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.438108742,
"ITA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.537517214,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.108780463,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.039334962,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.132624729,
"ITA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.300050497,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.191276121,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.220292548,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.039404832,
"ITA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.786078659,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.880248777,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.101330197,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",14.476293183,
"ITA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.824781612,
"ITA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.264262944,
"ITA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.49039657,
"ITA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.829770848,
"ITA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.846427931,
"ITA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.140863235,
"ITA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.090838971,
"ITA","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.500007231,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.301532146,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.699683819,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.631139654,
"AUT","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.600571853,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.72119043,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.293058952,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.369954535,
"AUT","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.302346377,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.354686491,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.247007678,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.403102336,
"AUT","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.456836285,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.565785587,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.243785624,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.232720655,
"AUT","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-1.893524079,
"AUT","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-1.026954175,
"AUT","QGDP","TOT","PC_CHGPP","Q","2021-Q2",4.179375048,
"AUT","QGDP","TOT","PC_CHGPP","Q","2021-Q3",4.189127512,
"AUT","QGDP","TOT","PC_CHGPP","Q","2021-Q4",-1.279101095,
"AUT","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.320933594,
"AUT","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.883409566,
"AUT","QGDP","TOT","PC_CHGPP","Q","2022-Q3",-0.129768778,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-4.259474759,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.828659062,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",5.334811535,
"IRL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",4.94289674,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.218803026,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",2.291782866,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.419081709,
"IRL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.793504204,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.580050543,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.788804219,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.935218679,
"IRL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.973658465,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",2.651389605,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.529749738,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.269687138,
"IRL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-5.10338051,
"IRL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",9.025170597,
"IRL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.945770214,
"IRL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",4.437428396,
"IRL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",-1.853601308,
"IRL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",6.188752144,
"IRL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.781407932,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.128553384,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.170041608,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.540039634,
"CHE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.037320892,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.122552841,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.972101109,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.32403398,
"CHE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.236336738,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.14968249,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.444370896,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.557134456,
"CHE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.560006168,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.505608327,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-7.04720949,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.315925031,
"CHE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.26850127,
"CHE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.12146514,
"CHE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.991400821,
"CHE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.796021903,
"CHE","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.108312855,
"CHE","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.310132569,
"CHE","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.270087667,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.037746992,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.087210662,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.854136034,
"NZL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.845264227,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.766706735,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.115517297,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.283773874,
"NZL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.267010047,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.572989435,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.540068055,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.832143079,
"NZL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.326414978,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.14640884,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.393864593,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",13.675110018,
"NZL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.419137035,
"NZL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.724929595,
"NZL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.347170606,
"NZL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",-3.935433603,
"NZL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",3.019312582,
"NZL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.236188892,
"NZL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.713817749,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.9,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.1,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-10.1,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q2",11.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.2,
"CHN","QGDP","TOT","PC_CHGPP","Q","2020-Q4",2.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.8,
"CHN","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.4,
"CHN","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.3,
"CHN","QGDP","TOT","PC_CHGPP","Q","2022-Q1",1.6,
"CHN","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-2.7,
"CHN","QGDP","TOT","PC_CHGPP","Q","2022-Q3",3.9,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.289994659,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.957263403,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.875837528,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.727943886,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.420025703,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.006711408,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.39868705,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.150528822,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.016834411,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.905478189,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.265465938,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-3.950178496,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",2.303187878,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.925723099,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.332499045,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",6.698024438,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.755880601,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.366669909,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",4.439093508,
"CHL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.739039796,
"CHL","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.563820431,
"CHL","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.007022498,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.514095642,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.292749163,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.925040023,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.141344736,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.442944215,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.022891442,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.76351782,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.198393292,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.636491358,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.598890892,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.163183387,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.260923786,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.029107801,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.058829886,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.325352576,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.20008411,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.675130075,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",0.904969576,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",1.629487795,
"SWE","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.330762771,
"SWE","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.180884256,
"SWE","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.898972664,
"SWE","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.700027185,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.760226087,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.772527527,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.825780837,
"FRA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.637953677,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.074639675,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.417399795,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.372717506,
"FRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.62209735,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.690059098,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.668344239,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.004974687,
"FRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.291555108,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.552950318,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.523349586,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",18.351564033,
"FRA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.88313252,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.067503348,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.052856915,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",3.327094964,
"FRA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.559320498,
"FRA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.247156912,
"FRA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.502983101,
"FRA","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.158219784,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.195542677,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.526501098,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.056659044,
"GRC","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.900433325,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.421196389,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.142291836,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.272717245,
"GRC","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.67227877,
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.632961647,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q2",1.1086349,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.097270049,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.268257686,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.139057538,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-13.317788502,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.43753384,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2020-Q4",4.135302252,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q1",3.196068104,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.514036687,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.432415644,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.924017156,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2022-Q1",2.873258216,"P"
"GRC","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.2284964,"P"
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.770603,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.936165,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.808237,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.907613,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.300611,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.595985,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.012348,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.252938,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.785644,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.513892,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.308007,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.206672,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.609199,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.163623,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.371537,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.143797,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.163608,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2021-Q2",2.486509,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.208184,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2021-Q4",0.916509,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.663446,
"OECDE","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.693801,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.655865,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.567988,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.742103,
"G-7","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.758789,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.356984,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.578156,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.295289,
"G-7","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.244387,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.539262,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.482557,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.520814,
"G-7","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.184347,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.772434,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.193962,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.453904,
"G-7","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.826832,
"G-7","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.56063,
"G-7","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.801607,
"G-7","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.981935,
"G-7","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.266081,
"G-7","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.04597,
"G-7","QGDP","TOT","PC_CHGPP","Q","2022-Q2",0.196904,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.85579,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.02906,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.01004,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.98918,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.98149,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.83146,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.64367,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.58466,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.85329,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.90624,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.4826,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.27929,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.19371,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.38761,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.89761,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.85255,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q1",0.6327,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.26202,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.96797,
"G-20","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.7,
"G-20","QGDP","TOT","PC_CHGPP","Q","2022-Q1",0.5,
"G-20","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.4,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.264585389,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.39400709,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.619745578,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.482215796,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.48549984,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.771440456,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.157703824,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.500826208,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.737962357,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.81510787,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.132072364,
